"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42673.3559259259,2395640,51.2,1,12340,1.991111E-02,1171
42673.3565185185,2396152,2.5,2,12341,1.694444E-03,173
42673.3565474537,2396177,23.5,1,12341,9.138889E-03,504
42673.3568194444,2396412,3.6,2,12342,2.122222E-03,446
42673.3568611111,2396448,1.4,2,12343,1.266667E-03,275
42673.3568773148,2396462,1.2,2,12344,1.188889E-03,305
42673.3568912037,2396474,90.9,1,12344,.03535,916
42673.357943287,2397383,2.4,2,12345,1.655556E-03,247
42673.3579710648,2397407,1.2,2,12346,1.188889E-03,191
42673.3579849537,2397419,1.3,2,12347,1.227778E-03,339
42673.358,2397432,1.1,2,12348,.00115,335
42673.3580127315,2397443,2,2,12349,.0015,370
42673.3580358796,2397463,41.3,1,12349,1.606111E-02,1427
42673.3585138889,2397876,1.8,2,12350,1.422222E-03,127
42673.3585347222,2397894,1.2,2,12351,1.188889E-03,198
42673.3585486111,2397906,1.1,2,12352,.00115,300
42673.3585613426,2397917,2.9,2,12353,.00185,470
42673.3585949074,2397946,56.8,1,12353,2.208889E-02,952
42673.3592523148,2398514,5.4,2,12354,2.822222E-03,47
42673.3593148148,2398568,48.3,1,12354,1.878333E-02,1244
42673.3598738426,2399051,1.2,2,12355,1.188889E-03,185
42673.3598877315,2399063,25.7,1,12355,9.994444E-03,532
42673.3601851852,2399320,1.1,2,12356,.00115,249
42673.3601979167,2399331,1.2,2,12357,1.188889E-03,592
42673.3602118056,2399343,1,2,12358,1.111111E-03,409
42673.3602233796,2399353,1.1,2,12359,.00115,342
42673.3602361111,2399364,1.1,2,12360,.00115,296
42673.3602488426,2399375,1.3,2,12361,1.227778E-03,385
42673.3602638889,2399388,.9,2,12362,1.072222E-03,322
42673.3602743056,2399397,1.1,2,12363,.00115,260
42673.360287037,2399408,1.1,2,12364,.00115,224
42673.3602997685,2399419,1.2,2,12365,1.188889E-03,352
42673.3603136574,2399431,22,1,12365,8.555556E-03,251
42673.360568287,2399651,1.3,2,12366,1.227778E-03,165
42673.3605833333,2399664,7.2,1,12366,.0028,462
42673.3606666667,2399736,1.1,2,12367,.00115,348
42673.3606793981,2399747,1.1,2,12368,.00115,377
42673.3606921296,2399758,14.6,1,12368,5.677778E-03,591
42673.3608611111,2399904,1.8,2,12369,1.422222E-03,239
42673.3608819444,2399922,2.6,2,12370,1.733333E-03,440
42673.360912037,2399948,5.1,2,12371,2.705555E-03,43
42673.3609710648,2399999,.8,2,12372,1.033333E-03,131
42673.3609803241,2400007,2.8,2,12373,1.811111E-03,209
42673.3610127315,2400035,10.8,1,12373,.0042,207
42673.3611377315,2400143,1.4,2,12374,1.266667E-03,157
42673.3611539352,2400157,1.5,2,12375,1.305556E-03,140
42673.3611712963,2400172,.7,2,12376,9.944445E-04,174
42673.3611793981,2400179,.9,2,12377,1.072222E-03,58
42673.3611898148,2400188,1.2,2,12378,1.188889E-03,279
42673.3612037037,2400200,1,2,12379,1.111111E-03,344
42673.3612152778,2400210,1.4,2,12380,1.266667E-03,462
42673.3612314815,2400224,2,2,12381,.0015,654
42673.3612546296,2400244,1.2,2,12382,1.188889E-03,487
42673.3612685185,2400256,3.6,2,12383,2.122222E-03,699
42673.3613101852,2400292,1.4,2,12384,1.266667E-03,210
42673.3613263889,2400306,13.8,1,12384,5.366667E-03,620
42673.3614861111,2400444,4.5,2,12385,2.472222E-03,282
42673.3615381944,2400489,8.9,1,12385,3.461111E-03,353
42673.3616412037,2400578,1.4,2,12386,1.266667E-03,266
42673.3616574074,2400592,39.4,1,12386,1.532222E-02,677
42673.3621134259,2400986,1.3,2,12387,1.227778E-03,148
42673.3621284722,2400999,33.4,1,12387,1.298889E-02,227
42673.3625150463,2401333,3.8,2,12388,.0022,299
42673.3625590278,2401371,1.3,2,12389,1.227778E-03,181
42673.3625740741,2401384,1.5,2,12390,1.305556E-03,345
42673.3625914352,2401399,5.6,2,12391,.0029,447
42673.36265625,2401455,42.3,1,12391,.01645,1442
42673.3631458333,2401878,1.5,2,12392,1.305556E-03,280
42673.3631631944,2401893,5.5,2,12393,2.861111E-03,457
42673.3632268518,2401948,13.6,1,12393,5.288889E-03,281
42673.3633842593,2402084,5.7,2,12394,2.938889E-03,420
42673.3634502315,2402141,.9,2,12395,1.072222E-03,114
42673.3634606482,2402150,1.1,2,12396,.00115,380
42673.3634733796,2402161,1.2,2,12397,1.188889E-03,186
42673.3634872685,2402173,1.1,2,12398,.00115,364
42673.3635,2402184,1.1,2,12399,.00115,266
42673.3635127315,2402195,1.1,2,12400,.00115,376
42673.363525463,2402206,1.1,2,12401,.00115,423
42673.3635381944,2402217,1.4,2,12402,1.266667E-03,309
42673.3635543981,2402231,1,2,12403,1.111111E-03,359
42673.3635659722,2402241,1.2,2,12404,1.188889E-03,250
42673.3635798611,2402253,2.3,2,12405,1.616667E-03,162
42673.3636064815,2402276,1.3,2,12406,1.227778E-03,275
42673.3636215278,2402289,1.5,2,12407,1.305556E-03,250
42673.3636388889,2402304,1.3,2,12408,1.227778E-03,229
42673.3636539352,2402317,2.6,2,12409,1.733333E-03,493
42673.3636840278,2402343,1.5,2,12410,1.305556E-03,211
42673.3637013889,2402358,2.9,2,12411,.00185,401
42673.3637349537,2402387,1.4,2,12412,1.266667E-03,420
42673.3637511574,2402401,34.4,1,12412,1.337778E-02,582
42673.3641493056,2402745,1.3,2,12413,1.227778E-03,223
42673.3641643518,2402758,1.4,2,12414,1.266667E-03,342
42673.3641805556,2402772,1.2,2,12415,1.188889E-03,348
42673.3641944444,2402784,1.2,2,12416,1.188889E-03,314
42673.3642083333,2402796,1,2,12417,1.111111E-03,291
42673.3642199074,2402806,1.5,2,12418,1.305556E-03,381
42673.3642372685,2402821,1.2,2,12419,1.188889E-03,216
42673.3642511574,2402833,1.2,2,12420,1.188889E-03,318
42673.3642650463,2402845,1.2,2,12421,1.188889E-03,435
42673.3642789352,2402857,1.1,2,12422,.00115,239
42673.3642916667,2402868,1.1,2,12423,.00115,328
42673.3643043982,2402879,1.2,2,12424,1.188889E-03,343
42673.364318287,2402891,1.1,2,12425,.00115,403
42673.3643310185,2402902,1.2,2,12426,1.188889E-03,437
42673.3643449074,2402914,1.1,2,12427,.00115,428
42673.3643576389,2402925,1.2,2,12428,1.188889E-03,406
42673.3643715278,2402937,2.7,2,12429,1.772222E-03,511
42673.3644027778,2402964,3.9,2,12430,2.238889E-03,564
42673.3644479167,2403003,18.5,1,12430,7.194445E-03,418
42673.364662037,2403188,1,2,12431,1.111111E-03,237
42673.3646736111,2403198,12.2,1,12431,4.744445E-03,410
42673.3648148148,2403320,1.3,2,12432,1.227778E-03,161
42673.3648298611,2403333,3.2,2,12433,1.966667E-03,428
42673.3648668981,2403365,1.2,2,12434,1.188889E-03,234
42673.364880787,2403377,1,2,12435,1.111111E-03,413
42673.3648923611,2403387,1.1,2,12436,.00115,416
42673.3649050926,2403398,1.2,2,12437,1.188889E-03,368
42673.3649189815,2403410,3,2,12438,1.888889E-03,452
42673.3649537037,2403440,1.6,2,12439,1.344444E-03,265
42673.3649722222,2403456,1.2,2,12440,1.188889E-03,259
42673.3649861111,2403468,1.2,2,12441,1.188889E-03,328
42673.365,2403480,1.4,2,12442,1.266667E-03,234
42673.3650162037,2403494,1.3,2,12443,1.227778E-03,236
42673.36503125,2403507,23.3,1,12443,9.06111E-03,949
42673.3653009259,2403740,1.6,2,12444,1.344444E-03,283
42673.3653194444,2403756,1.9,2,12445,1.461111E-03,437
42673.3653414352,2403775,3.9,2,12446,2.238889E-03,72
42673.3653865741,2403814,1.7,2,12447,1.383333E-03,271
42673.36540625,2403831,1.2,2,12448,1.188889E-03,382
42673.3654201389,2403843,1.5,2,12449,1.305556E-03,340
42673.3654375,2403858,1.3,2,12450,1.227778E-03,209
42673.3654525463,2403871,1.3,2,12451,1.227778E-03,414
42673.3654675926,2403884,1.3,2,12452,1.227778E-03,289
42673.3654826389,2403897,1.2,2,12453,1.188889E-03,465
42673.3654965278,2403909,1.3,2,12454,1.227778E-03,327
42673.3655115741,2403922,1.4,2,12455,1.266667E-03,428
42673.3655277778,2403936,2.4,2,12456,1.655556E-03,626
42673.3655555556,2403960,1.3,2,12457,1.227778E-03,393
42673.3655706019,2403973,1.3,2,12458,1.227778E-03,261
42673.3655856481,2403986,1.2,2,12459,1.188889E-03,326
42673.365599537,2403998,1.3,2,12460,1.227778E-03,389
42673.3656145833,2404011,1.3,2,12461,1.227778E-03,303
42673.3656296296,2404024,1.3,2,12462,1.227778E-03,262
42673.3656446759,2404037,1.3,2,12463,1.227778E-03,366
42673.3656597222,2404050,1.4,2,12464,1.266667E-03,338
42673.3656759259,2404064,1.4,2,12465,1.266667E-03,294
42673.3656921296,2404078,1.6,2,12466,1.344444E-03,344
42673.3657106481,2404094,1.5,2,12467,1.305556E-03,284
42673.3657280093,2404109,8.8,1,12467,3.422222E-03,490
42673.3658298611,2404197,1.3,2,12468,1.227778E-03,313
42673.3658449074,2404210,1.3,2,12469,1.227778E-03,391
42673.3658599537,2404223,1.3,2,12470,1.227778E-03,352
42673.365875,2404236,1.4,2,12471,1.266667E-03,305
42673.3658912037,2404250,1.4,2,12472,1.266667E-03,325
42673.3659074074,2404264,1.2,2,12473,1.188889E-03,350
42673.3659212963,2404276,5,1,12473,1.944444E-03,745
42673.3659791667,2404326,522.2,0,12473,.1813194,169
42673.3720231481,2409548,11.5,1,12473,4.472222E-03,693
42673.37215625,2409663,2.4,2,12474,1.655556E-03,469
42673.3721840278,2409687,1,2,12475,1.111111E-03,273
42673.3721956018,2409697,1.1,2,12476,.00115,328
42673.3722083333,2409708,4.8,2,12477,2.588889E-03,774
42673.3722638889,2409756,1.7,2,12478,1.383333E-03,271
42673.3722835648,2409773,1,2,12479,1.111111E-03,333
42673.3722951389,2409783,1.2,2,12480,1.188889E-03,347
42673.3723090278,2409795,13.5,1,12480,.00525,324
42673.3724652778,2409930,1.2,2,12481,1.188889E-03,312
42673.3724791667,2409942,1,2,12482,1.111111E-03,350
42673.3724907407,2409952,1.1,2,12483,.00115,420
42673.3725034722,2409963,3.6,2,12484,2.122222E-03,483
42673.3725451389,2409999,10.6,1,12484,4.122222E-03,614
42673.3726678241,2410105,1.4,2,12485,1.266667E-03,338
42673.3726840278,2410119,1.1,2,12486,.00115,264
42673.3726967593,2410130,1,2,12487,1.111111E-03,338
42673.3727083333,2410140,1.3,2,12488,1.227778E-03,480
42673.3727233796,2410153,.9,2,12489,1.072222E-03,473
42673.3727337963,2410162,1.1,2,12490,.00115,493
42673.3727465278,2410173,1,2,12491,1.111111E-03,484
42673.3727581019,2410183,1.3,2,12492,1.227778E-03,707
42673.3727731481,2410196,.8,2,12493,1.033333E-03,352
42673.3727824074,2410204,1.1,2,12494,.00115,449
42673.3727951389,2410215,1,2,12495,1.111111E-03,250
42673.372806713,2410225,1,2,12496,1.111111E-03,441
42673.372818287,2410235,1,2,12497,1.111111E-03,466
42673.3728298611,2410245,1.6,2,12498,1.344444E-03,716
42673.3728483796,2410261,1.6,2,12499,1.344444E-03,699
42673.3728668981,2410277,1,2,12500,1.111111E-03,452
42673.3728784722,2410287,1,2,12501,1.111111E-03,479
42673.3728900463,2410297,1.1,2,12502,.00115,542
42673.3729027778,2410308,1,2,12503,1.111111E-03,383
42673.3729143519,2410318,1,2,12504,1.111111E-03,428
42673.3729259259,2410328,1.1,2,12505,.00115,435
42673.3729386574,2410339,1,2,12506,1.111111E-03,296
42673.3729502315,2410349,1,2,12507,1.111111E-03,312
42673.3729618056,2410359,1,2,12508,1.111111E-03,392
42673.3729733796,2410369,1.3,2,12509,1.227778E-03,654
42673.3729884259,2410382,.8,2,12510,1.033333E-03,362
42673.3729976852,2410390,1,2,12511,1.111111E-03,436
42673.3730092593,2410400,1,2,12512,1.111111E-03,607
42673.3730208333,2410410,1,2,12513,1.111111E-03,354
42673.3730324074,2410420,1,2,12514,1.111111E-03,415
42673.3730439815,2410430,1,2,12515,1.111111E-03,455
42673.3730555556,2410440,1.3,2,12516,1.227778E-03,790
42673.3730706019,2410453,.8,2,12517,1.033333E-03,395
42673.3730798611,2410461,1,2,12518,1.111111E-03,405
42673.3730914352,2410471,1,2,12519,1.111111E-03,394
42673.3731030093,2410481,1,2,12520,1.111111E-03,649
42673.3731145833,2410491,1.3,2,12521,1.227778E-03,321
42673.3731296296,2410504,1.3,2,12522,1.227778E-03,603
42673.3731446759,2410517,1.2,2,12523,1.188889E-03,474
42673.3731585648,2410529,1.2,2,12524,1.188889E-03,414
42673.3731724537,2410541,1.2,2,12525,1.188889E-03,330
42673.3731863426,2410553,1.1,2,12526,.00115,397
42673.3731990741,2410564,1.1,2,12527,.00115,475
42673.3732118056,2410575,1.1,2,12528,.00115,501
42673.373224537,2410586,1.1,2,12529,.00115,443
42673.3732372685,2410597,38.3,1,12529,1.489444E-02,832
42673.3736805556,2410980,1.8,2,12530,1.422222E-03,263
42673.3737013889,2410998,4.5,2,12531,2.472222E-03,764
42673.3737534722,2411043,1.2,2,12532,1.188889E-03,432
42673.3737673611,2411055,1.1,2,12533,.00115,460
42673.3737800926,2411066,1.1,2,12534,.00115,375
42673.3737928241,2411077,1.1,2,12535,.00115,360
42673.3738055556,2411088,1.1,2,12536,.00115,392
42673.373818287,2411099,1,2,12537,1.111111E-03,488
42673.3738298611,2411109,1,2,12538,1.111111E-03,318
42673.3738414352,2411119,1.1,2,12539,.00115,411
42673.3738541667,2411130,1.1,2,12540,.00115,408
42673.3738668981,2411141,1.1,2,12541,.00115,440
42673.3738796296,2411152,1,2,12542,1.111111E-03,432
42673.3738912037,2411162,4.4,2,12543,2.433333E-03,336
42673.3739421296,2411206,1.1,2,12544,.00115,415
42673.3739548611,2411217,6.9,1,12544,2.683333E-03,227
42673.3740347222,2411286,1.2,2,12545,1.188889E-03,268
42673.3740486111,2411298,1.1,2,12546,.00115,359
42673.3740613426,2411309,1.1,2,12547,.00115,421
42673.3740740741,2411320,1.1,2,12548,.00115,520
42673.3740868056,2411331,1,2,12549,1.111111E-03,308
42673.3740983796,2411341,1,2,12550,1.111111E-03,403
42673.3741099537,2411351,.9,2,12551,1.072222E-03,480
42673.3741203704,2411360,1,2,12552,1.111111E-03,379
42673.3741319444,2411370,1,2,12553,1.111111E-03,383
42673.3741435185,2411380,1,2,12554,1.111111E-03,447
42673.3741550926,2411390,1,2,12555,1.111111E-03,471
42673.3741666667,2411400,1.4,2,12556,1.266667E-03,737
42673.3741828704,2411414,1.6,2,12557,1.344444E-03,875
42673.3742013889,2411430,1,2,12558,1.111111E-03,327
42673.374212963,2411440,1,2,12559,1.111111E-03,434
42673.374224537,2411450,1,2,12560,1.111111E-03,456
42673.3742361111,2411460,1,2,12561,1.111111E-03,589
42673.3742476852,2411470,1,2,12562,1.111111E-03,433
42673.3742592593,2411480,1,2,12563,1.111111E-03,512
42673.3742708333,2411490,1,2,12564,1.111111E-03,572
42673.3742824074,2411500,1,2,12565,1.111111E-03,494
42673.3742939815,2411510,1,2,12566,1.111111E-03,552
42673.3743055556,2411520,1,2,12567,1.111111E-03,540
42673.3743171296,2411530,1,2,12568,1.111111E-03,530
42673.3743287037,2411540,1,2,12569,1.111111E-03,467
42673.3743402778,2411550,1,2,12570,1.111111E-03,673
42673.3743518519,2411560,1,2,12571,1.111111E-03,411
42673.3743634259,2411570,1,2,12572,1.111111E-03,556
42673.374375,2411580,1,2,12573,1.111111E-03,405
42673.3743865741,2411590,1,2,12574,1.111111E-03,511
42673.3743981481,2411600,1.3,2,12575,1.227778E-03,695
42673.3744131944,2411613,.7,2,12576,9.944445E-04,405
42673.3744212963,2411620,1,2,12577,1.111111E-03,469
42673.3744328704,2411630,1,2,12578,1.111111E-03,484
42673.3744444444,2411640,1,2,12579,1.111111E-03,487
42673.3744560185,2411650,1,2,12580,1.111111E-03,462
42673.3744675926,2411660,1,2,12581,1.111111E-03,492
42673.3744791667,2411670,1.2,2,12582,1.188889E-03,595
42673.3744930556,2411682,.8,2,12583,1.033333E-03,464
42673.3745023148,2411690,1,2,12584,1.111111E-03,350
42673.3745138889,2411700,1.1,2,12585,.00115,324
42673.3745266204,2411711,1.1,2,12586,.00115,467
42673.3745393518,2411722,1,2,12587,1.111111E-03,287
42673.3745509259,2411732,1.3,2,12588,1.227778E-03,463
42673.3745659722,2411745,.8,2,12589,1.033333E-03,330
42673.3745752315,2411753,1,2,12590,1.111111E-03,283
42673.3745868056,2411763,1.3,2,12591,1.227778E-03,511
42673.3746018519,2411776,.7,2,12592,9.944445E-04,170
42673.3746099537,2411783,1,2,12593,1.111111E-03,551
42673.3746215278,2411793,1.1,2,12594,.00115,409
42673.3746342593,2411804,1,2,12595,1.111111E-03,400
42673.3746458333,2411814,1,2,12596,1.111111E-03,437
42673.3746574074,2411824,.9,2,12597,1.072222E-03,314
42673.3746678241,2411833,1.1,2,12598,.00115,588
42673.3746805556,2411844,1.2,2,12599,1.188889E-03,447
42673.3746944444,2411856,.7,2,12600,9.944445E-04,238
42673.3747025463,2411863,1,2,12601,1.111111E-03,400
42673.3747141204,2411873,1.1,2,12602,.00115,667
42673.3747268518,2411884,.9,2,12603,1.072222E-03,390
42673.3747372685,2411893,1.2,2,12604,1.188889E-03,772
42673.3747511574,2411905,.8,2,12605,1.033333E-03,312
42673.3747604167,2411913,1,2,12606,1.111111E-03,519
42673.3747719907,2411923,1,2,12607,1.111111E-03,479
42673.3747835648,2411933,1,2,12608,1.111111E-03,367
42673.3747951389,2411943,1,2,12609,1.111111E-03,396
42673.374806713,2411953,1,2,12610,1.111111E-03,351
42673.374818287,2411963,1,2,12611,1.111111E-03,405
42673.3748298611,2411973,1.2,2,12612,1.188889E-03,465
42673.37484375,2411985,.7,2,12613,9.944445E-04,247
42673.3748518518,2411992,1,2,12614,1.111111E-03,499
42673.3748634259,2412002,1,2,12615,1.111111E-03,502
42673.374875,2412012,1,2,12616,1.111111E-03,570
42673.3748865741,2412022,.9,2,12617,1.072222E-03,471
42673.3748969907,2412031,1,2,12618,1.111111E-03,556
42673.3749085648,2412041,1.3,2,12619,1.227778E-03,640
42673.3749236111,2412054,.7,2,12620,9.944445E-04,378
42673.374931713,2412061,.9,2,12621,1.072222E-03,525
42673.3749421296,2412070,1,2,12622,1.111111E-03,483
42673.3749537037,2412080,1,2,12623,1.111111E-03,627
42673.3749652778,2412090,1.2,2,12624,1.188889E-03,688
42673.3749791667,2412102,.8,2,12625,1.033333E-03,367
42673.3749884259,2412110,.9,2,12626,1.072222E-03,430
42673.3749988426,2412119,1,2,12627,1.111111E-03,472
42673.3750104167,2412129,1,2,12628,1.111111E-03,422
42673.3750219907,2412139,1,2,12629,1.111111E-03,407
42673.3750335648,2412149,1,2,12630,1.111111E-03,562
42673.3750451389,2412159,1,2,12631,1.111111E-03,473
42673.375056713,2412169,1,2,12632,1.111111E-03,544
42673.375068287,2412179,.9,2,12633,1.072222E-03,279
42673.3750787037,2412188,1,2,12634,1.111111E-03,457
42673.3750902778,2412198,1,2,12635,1.111111E-03,639
42673.3751018519,2412208,.9,2,12636,1.072222E-03,298
42673.3751122685,2412217,1,2,12637,1.111111E-03,521
42673.3751238426,2412227,1,2,12638,1.111111E-03,543
42673.3751354167,2412237,1,2,12639,1.111111E-03,415
42673.3751469907,2412247,1,2,12640,1.111111E-03,411
42673.3751585648,2412257,1,2,12641,1.111111E-03,359
42673.3751701389,2412267,1,2,12642,1.111111E-03,425
42673.375181713,2412277,1,2,12643,1.111111E-03,374
42673.375193287,2412287,.9,2,12644,1.072222E-03,212
42673.3752037037,2412296,1,2,12645,1.111111E-03,606
42673.3752152778,2412306,1,2,12646,1.111111E-03,680
42673.3752268519,2412316,1,2,12647,1.111111E-03,443
42673.3752384259,2412326,1,2,12648,1.111111E-03,490
42673.37525,2412336,1,2,12649,1.111111E-03,588
42673.3752615741,2412346,1,2,12650,1.111111E-03,376
42673.3752731481,2412356,1,2,12651,1.111111E-03,482
42673.3752847222,2412366,1,2,12652,1.111111E-03,484
42673.3752962963,2412376,1,2,12653,1.111111E-03,482
42673.3753078704,2412386,1,2,12654,1.111111E-03,438
42673.3753194444,2412396,1,2,12655,1.111111E-03,486
42673.3753310185,2412406,1,2,12656,1.111111E-03,493
42673.3753425926,2412416,1,2,12657,1.111111E-03,459
42673.3753541667,2412426,1.2,2,12658,1.188889E-03,527
42673.3753680556,2412438,.8,2,12659,1.033333E-03,398
42673.3753773148,2412446,1.2,2,12660,1.188889E-03,294
42673.3753912037,2412458,1,2,12661,1.111111E-03,460
42673.3754027778,2412468,1.3,2,12662,1.227778E-03,642
42673.3754178241,2412481,.7,2,12663,9.944445E-04,425
42673.3754259259,2412488,1,2,12664,1.111111E-03,399
42673.3754375,2412498,1.1,2,12665,.00115,664
42673.3754502315,2412509,.9,2,12666,1.072222E-03,408
42673.3754606481,2412518,1,2,12667,1.111111E-03,457
42673.3754722222,2412528,1,2,12668,1.111111E-03,457
42673.3754837963,2412538,1,2,12669,1.111111E-03,466
42673.3754953704,2412548,1,2,12670,1.111111E-03,424
42673.3755069444,2412558,1.1,2,12671,.00115,485
42673.3755196759,2412569,.9,2,12672,1.072222E-03,342
42673.3755300926,2412578,1.1,2,12673,.00115,545
42673.3755428241,2412589,1.1,2,12674,.00115,413
42673.3755555556,2412600,1,2,12675,1.111111E-03,309
42673.3755671296,2412610,1,2,12676,1.111111E-03,390
42673.3755787037,2412620,1.1,2,12677,.00115,487
42673.3755914352,2412631,1,2,12678,1.111111E-03,454
42673.3756030093,2412641,1.1,2,12679,.00115,394
42673.3756157407,2412652,1,2,12680,1.111111E-03,338
42673.3756273148,2412662,1,2,12681,1.111111E-03,536
42673.3756388889,2412672,1.1,2,12682,.00115,371
42673.3756516204,2412683,1.1,2,12683,.00115,304
42673.3756643519,2412694,1,2,12684,1.111111E-03,372
42673.3756759259,2412704,1.3,2,12685,1.227778E-03,448
42673.3756909722,2412717,1.1,2,12686,.00115,482
42673.3757037037,2412728,1,2,12687,1.111111E-03,411
42673.3757152778,2412738,1.1,2,12688,.00115,371
42673.3757280093,2412749,1.1,2,12689,.00115,416
42673.3757407407,2412760,1.1,2,12690,.00115,507
42673.3757534722,2412771,1,2,12691,1.111111E-03,239
42673.3757650463,2412781,1.1,2,12692,.00115,479
42673.3757777778,2412792,1.1,2,12693,.00115,360
42673.3757905093,2412803,1.3,2,12694,1.227778E-03,478
42673.3758055556,2412816,.8,2,12695,1.033333E-03,286
42673.3758148148,2412824,1.1,2,12696,.00115,463
42673.3758275463,2412835,1.1,2,12697,.00115,415
42673.3758402778,2412846,1,2,12698,1.111111E-03,353
42673.3758518519,2412856,1.1,2,12699,.00115,437
42673.3758645833,2412867,1.1,2,12700,.00115,342
42673.3758773148,2412878,1.1,2,12701,.00115,470
42673.3758900463,2412889,1,2,12702,1.111111E-03,416
42673.3759016204,2412899,1.1,2,12703,.00115,416
42673.3759143518,2412910,1,2,12704,1.111111E-03,363
42673.3759259259,2412920,1.1,2,12705,.00115,415
42673.3759386574,2412931,1.1,2,12706,.00115,362
42673.3759513889,2412942,1.1,2,12707,.00115,421
42673.3759641204,2412953,1.1,2,12708,.00115,335
42673.3759768519,2412964,1.1,2,12709,.00115,398
42673.3759895833,2412975,1,2,12710,1.111111E-03,292
42673.3760011574,2412985,1.1,2,12711,.00115,453
42673.3760138889,2412996,1.1,2,12712,.00115,378
42673.3760266204,2413007,1,2,12713,1.111111E-03,446
42673.3760381944,2413017,1.1,2,12714,.00115,478
42673.3760509259,2413028,1.2,2,12715,1.188889E-03,525
42673.3760648148,2413040,1.1,2,12716,.00115,342
42673.3760775463,2413051,1.2,2,12717,1.188889E-03,495
42673.3760914352,2413063,1.5,2,12718,1.305556E-03,430
42673.3761087963,2413078,1,2,12719,1.111111E-03,583
42673.3761203704,2413088,1.1,2,12720,.00115,355
42673.3761331019,2413099,1,2,12721,1.111111E-03,453
42673.3761446759,2413109,1.1,2,12722,.00115,444
42673.3761574074,2413120,1.1,2,12723,.00115,320
42673.3761701389,2413131,1.1,2,12724,.00115,434
42673.3761828704,2413142,1.1,2,12725,.00115,393
42673.3761956019,2413153,1.2,2,12726,1.188889E-03,332
42673.3762094907,2413165,1.2,2,12727,1.188889E-03,383
42673.3762233796,2413177,1,2,12728,1.111111E-03,269
42673.3762349537,2413187,1.3,2,12729,1.227778E-03,352
42673.37625,2413200,1.3,2,12730,1.227778E-03,330
42673.3762650463,2413213,1.2,2,12731,1.188889E-03,229
42673.3762789352,2413225,1.3,2,12732,1.227778E-03,460
42673.3762939815,2413238,1.2,2,12733,1.188889E-03,445
42673.3763078704,2413250,1.1,2,12734,.00115,315
42673.3763206018,2413261,1.3,2,12735,1.227778E-03,330
42673.3763356482,2413274,1.2,2,12736,1.188889E-03,356
42673.376349537,2413286,1.3,2,12737,1.227778E-03,373
42673.3763645833,2413299,1.2,2,12738,1.188889E-03,383
42673.3763784722,2413311,1.3,2,12739,1.227778E-03,336
42673.3763935185,2413324,1.2,2,12740,1.188889E-03,438
42673.3764074074,2413336,1.3,2,12741,1.227778E-03,409
42673.3764224537,2413349,1.2,2,12742,1.188889E-03,281
42673.3764363426,2413361,1.2,2,12743,1.188889E-03,375
42673.3764502315,2413373,1.4,2,12744,1.266667E-03,485
42673.3764664352,2413387,.7,2,12745,9.944445E-04,309
42673.376474537,2413394,1.1,2,12746,.00115,650
42673.3764872685,2413405,1,2,12747,1.111111E-03,570
42673.3764988426,2413415,1,2,12748,1.111111E-03,408
42673.3765104167,2413425,1,2,12749,1.111111E-03,461
42673.3765219907,2413435,1.1,2,12750,.00115,675
42673.3765347222,2413446,1,2,12751,1.111111E-03,518
42673.3765462963,2413456,1,2,12752,1.111111E-03,433
42673.3765578704,2413466,1,2,12753,1.111111E-03,505
42673.3765694444,2413476,1.1,2,12754,.00115,559
42673.3765821759,2413487,.9,2,12755,1.072222E-03,458
42673.3765925926,2413496,1.1,2,12756,.00115,530
42673.3766053241,2413507,1,2,12757,1.111111E-03,443
42673.3766168981,2413517,1,2,12758,1.111111E-03,384
42673.3766284722,2413527,1.6,2,12759,1.344444E-03,520
42673.3766469907,2413543,1.4,2,12760,1.266667E-03,293
42673.3766631944,2413557,1.6,2,12761,1.344444E-03,338
42673.376681713,2413573,31.7,1,12761,1.232778E-02,1618
42673.3770486111,2413890,4.2,2,12762,2.355556E-03,443
42673.3770972222,2413932,1.3,2,12763,1.227778E-03,334
42673.3771122685,2413945,4.2,2,12764,2.355556E-03,373
42673.3771608796,2413987,1.3,2,12765,1.227778E-03,407
42673.3771759259,2414000,2.4,2,12766,1.655556E-03,874
42673.3772037037,2414024,1.1,2,12767,.00115,525
42673.3772164352,2414035,12.5,1,12767,4.861111E-03,409
42673.3773611111,2414160,1.1,2,12768,.00115,333
42673.3773738426,2414171,1.1,2,12769,.00115,282
42673.3773865741,2414182,1.2,2,12770,1.188889E-03,380
42673.377400463,2414194,1.3,2,12771,1.227778E-03,501
42673.3774155093,2414207,1.4,2,12772,1.266667E-03,495
42673.377431713,2414221,1.1,2,12773,.00115,323
42673.3774444444,2414232,29.5,1,12773,1.147222E-02,498
42673.3777858796,2414527,1.1,2,12774,.00115,503
42673.3777986111,2414538,1.1,2,12775,.00115,472
42673.3778113426,2414549,1.1,2,12776,.00115,395
42673.3778240741,2414560,1.2,2,12777,1.188889E-03,446
42673.377837963,2414572,1.1,2,12778,.00115,272
42673.3778506944,2414583,1.3,2,12779,1.227778E-03,396
42673.3778657407,2414596,1.3,2,12780,1.227778E-03,480
42673.377880787,2414609,1.2,2,12781,1.188889E-03,305
42673.3778946759,2414621,1.4,2,12782,1.266667E-03,439
