"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42448.3434930556,3248888,1.3,2,13294,1.227778E-03,274
42448.3435081019,3248901,1.3,2,13295,1.227778E-03,355
42448.3435231481,3248914,1.3,2,13296,1.227778E-03,395
42448.3435381944,3248927,1.3,2,13297,1.227778E-03,280
42448.3435532407,3248940,1.3,2,13298,1.227778E-03,409
42448.343568287,3248953,1.4,2,13299,1.266667E-03,274
42448.3435844907,3248967,1.4,2,13300,1.266667E-03,263
42448.3436006944,3248981,1.4,2,13301,1.266667E-03,266
42448.3436168982,3248995,1.4,2,13302,1.266667E-03,291
42448.3436331019,3249009,1.3,2,13303,1.227778E-03,357
42448.3436481481,3249022,1.2,2,13304,1.188889E-03,405
42448.343662037,3249034,1.2,2,13305,1.188889E-03,378
42448.3436759259,3249046,1.2,2,13306,1.188889E-03,314
42448.3436898148,3249058,1.2,2,13307,1.188889E-03,469
42448.3437037037,3249070,1.2,2,13308,1.188889E-03,452
42448.3437175926,3249082,1.2,2,13309,1.188889E-03,318
42448.3437314815,3249094,1.2,2,13310,1.188889E-03,505
42448.3437453704,3249106,1.2,2,13311,1.188889E-03,516
42448.3437592593,3249118,1.2,2,13312,1.188889E-03,413
42448.3437731481,3249130,1.2,2,13313,1.188889E-03,369
42448.343787037,3249142,1.3,2,13314,1.227778E-03,435
42448.3438020833,3249155,1.3,2,13315,1.227778E-03,498
42448.3438171296,3249168,1.2,2,13316,1.188889E-03,448
42448.3438310185,3249180,1.4,2,13317,1.266667E-03,376
42448.3438472222,3249194,1.2,2,13318,1.188889E-03,348
42448.3438611111,3249206,1.3,2,13319,1.227778E-03,301
42448.3438761574,3249219,1.4,2,13320,1.266667E-03,341
42448.3438923611,3249233,1.4,2,13321,1.266667E-03,253
42448.3439085648,3249247,2.5,2,13322,1.694444E-03,616
42448.3439375,3249272,1.4,2,13323,1.266667E-03,425
42448.3439537037,3249286,1.2,2,13324,1.188889E-03,474
42448.3439675926,3249298,1.3,2,13325,1.227778E-03,177
42448.3439826389,3249311,1.3,2,13326,1.227778E-03,325
42448.3439976852,3249324,1.2,2,13327,1.188889E-03,285
42448.3440115741,3249336,1.3,2,13328,1.227778E-03,249
42448.3440266204,3249349,1.6,2,13329,1.344444E-03,378
42448.3440451389,3249365,3.1,2,13330,1.927778E-03,491
42448.3440810185,3249396,3.8,2,13331,.0022,363
42448.344125,3249434,8.5,1,13331,3.305556E-03,287
42448.3442233796,3249519,1.5,2,13332,1.305556E-03,282
42448.3442407407,3249534,1.7,2,13333,1.383333E-03,285
42448.3442604167,3249551,1.5,2,13334,1.305556E-03,219
42448.3442777778,3249566,4,2,13335,2.277778E-03,333
42448.3443240741,3249606,.8,2,13336,1.033333E-03,81
42448.3443333333,3249614,1.4,2,13337,1.266667E-03,237
42448.344349537,3249628,1.9,2,13338,1.461111E-03,203
42448.3443715278,3249647,1.2,2,13339,1.188889E-03,275
42448.3443854167,3249659,1.2,2,13340,1.188889E-03,388
42448.3443993056,3249671,1.3,2,13341,1.227778E-03,302
42448.3444143519,3249684,1.4,2,13342,1.266667E-03,325
42448.3444305556,3249698,.9,2,13343,1.072222E-03,275
42448.3444409722,3249707,1.3,2,13344,1.227778E-03,400
42448.3444560185,3249720,1.4,2,13345,1.266667E-03,275
42448.3444722222,3249734,2.8,2,13346,1.811111E-03,227
42448.3445046296,3249762,2.7,2,13347,1.772222E-03,387
42448.3445358796,3249789,5,2,13348,2.666667E-03,128
42448.34459375,3249839,89.6,1,13348,3.484444E-02,903
42448.345630787,3250735,1.1,2,13349,.00115,180
42448.3456435185,3250746,4.2,2,13350,2.355556E-03,244
42448.3456921296,3250788,1.4,2,13351,1.266667E-03,238
42448.3457083333,3250802,1.3,2,13352,1.227778E-03,309
42448.3457233796,3250815,1.3,2,13353,1.227778E-03,335
42448.3457384259,3250828,1.3,2,13354,1.227778E-03,237
42448.3457534722,3250841,1.3,2,13355,1.227778E-03,374
42448.3457685185,3250854,1.2,2,13356,1.188889E-03,283
42448.3457824074,3250866,1.2,2,13357,1.188889E-03,372
42448.3457962963,3250878,1.2,2,13358,1.188889E-03,234
42448.3458101852,3250890,1.3,2,13359,1.227778E-03,184
42448.3458252315,3250903,1.4,2,13360,1.266667E-03,279
42448.3458414352,3250917,1.6,2,13361,1.344444E-03,228
42448.3458599537,3250933,80.6,1,13361,3.134444E-02,1126
42448.3467928241,3251739,1.7,2,13362,1.383333E-03,184
42448.3468125,3251756,41.3,1,13362,1.606111E-02,483
42448.3472905093,3252169,1.6,2,13363,1.344444E-03,187
42448.3473090278,3252185,1.6,2,13364,1.344444E-03,197
42448.3473275463,3252201,2,2,13365,.0015,303
42448.3473506944,3252221,1.1,2,13366,.00115,148
42448.3473634259,3252232,.8,1,13366,3.111111E-04,253
42448.3473726852,3252240,572.1,0,13366,.1986458,122
42448.353994213,3257961,1.4,1,13366,5.444444E-04,333
42448.3540104167,3257975,.8,2,13367,1.033333E-03,164
42448.3540196759,3257983,6.7,1,13367,2.605555E-03,446
42448.3540972222,3258050,3.4,2,13368,2.044444E-03,529
42448.3541365741,3258084,8.7,1,13368,3.383333E-03,460
42448.3542372685,3258171,212.7,0,13368,7.385416E-02,104
42448.3566990741,3260298,4,1,13368,1.555556E-03,383
42448.3567453704,3260338,1.5,2,13369,1.305556E-03,187
42448.3567627315,3260353,1.3,2,13370,1.227778E-03,168
42448.3567777778,3260366,1.4,2,13371,1.266667E-03,230
42448.3567939815,3260380,2.8,2,13372,1.811111E-03,293
42448.3568263889,3260408,1,2,13373,1.111111E-03,267
42448.356837963,3260418,2.5,1,13373,9.722222E-04,385
42448.3568668982,3260443,751.5,0,13373,.2609375,1772
42448.3655648148,3267958,27.6,1,13373,1.073333E-02,766
42448.3658842593,3268234,1.3,2,13374,1.227778E-03,249
42448.3658993056,3268247,1.3,2,13375,1.227778E-03,201
42448.3659143519,3268260,1.1,2,13376,.00115,210
42448.3659270833,3268271,1.5,2,13377,1.305556E-03,162
42448.3659444444,3268286,1.4,2,13378,1.266667E-03,175
42448.3659606482,3268300,4.6,2,13379,2.511111E-03,341
42448.3660138889,3268346,1.1,2,13380,.00115,259
42448.3660266204,3268357,1.2,2,13381,1.188889E-03,274
42448.3660405093,3268369,33.1,1,13381,1.287222E-02,1346
42448.3664236111,3268700,1.5,2,13382,1.305556E-03,258
42448.3664409722,3268715,4,2,13383,2.277778E-03,335
42448.3664872685,3268755,12.3,1,13383,4.783333E-03,452
42448.3666296296,3268878,3.2,2,13384,1.966667E-03,303
42448.3666666667,3268910,11.7,1,13384,.00455,353
42448.3668020833,3269027,4.2,2,13385,2.355556E-03,523
42448.3668506944,3269069,1.4,2,13386,1.266667E-03,143
42448.3668668981,3269083,3.8,2,13387,.0022,185
42448.3669108796,3269121,248.2,1,13387,9.652222E-02,2323
42448.3697835648,3271603,2.6,2,13388,1.733333E-03,222
42448.3698136574,3271629,184.6,1,13388,7.178889E-02,851
42448.3719502315,3273475,.8,2,13389,1.033333E-03,60
42448.3719594907,3273483,1.4,2,13390,1.266667E-03,178
42448.3719756944,3273497,1.4,2,13391,1.266667E-03,158
42448.3719918982,3273511,1.2,2,13392,1.188889E-03,246
42448.372005787,3273523,1.1,2,13393,.00115,280
42448.3720185185,3273534,1.5,2,13394,1.305556E-03,325
42448.3720358796,3273549,5.1,2,13395,2.705555E-03,452
42448.3720949074,3273600,1,1,13395,3.888889E-04,66
42448.3721064815,3273610,332.7,0,13395,.1155208,1471
42448.3759571759,3276937,49.3,1,13395,1.917222E-02,171
42448.3765277778,3277430,1310.5,0,13395,.4550347,2903
42448.3916956019,3290535,.9,1,13395,.00035,152
42448.3917060185,3290544,1.2,2,13396,1.188889E-03,277
42448.3917199074,3290556,8.1,1,13396,.00315,507
42448.3918136574,3290637,1.6,2,13397,1.344444E-03,278
42448.3918321759,3290653,5.5,2,13398,2.861111E-03,314
42448.3918958333,3290708,4.4,2,13399,2.433333E-03,319
42448.3919467593,3290752,5.5,2,13400,2.861111E-03,333
42448.3920104167,3290807,1.2,2,13401,1.188889E-03,196
42448.3920243056,3290819,1.3,2,13402,1.227778E-03,329
42448.3920393519,3290832,1.2,2,13403,1.188889E-03,189
42448.3920532407,3290844,1.3,2,13404,1.227778E-03,342
42448.392068287,3290857,1.5,2,13405,1.305556E-03,296
42448.3920856481,3290872,1.2,2,13406,1.188889E-03,318
42448.392099537,3290884,1.5,2,13407,1.305556E-03,357
42448.3921168981,3290899,2,2,13408,.0015,573
42448.3921400463,3290919,33.6,1,13408,1.306667E-02,756
42448.3925289352,3291255,1.2,2,13409,1.188889E-03,393
42448.3925428241,3291267,1.2,2,13410,1.188889E-03,385
42448.392556713,3291279,1.1,2,13411,.00115,191
42448.3925694444,3291290,1.3,2,13412,1.227778E-03,359
42448.3925844907,3291303,1.2,2,13413,1.188889E-03,348
42448.3925983796,3291315,4.6,2,13414,2.511111E-03,557
42448.3926516204,3291361,1.2,2,13415,1.188889E-03,335
42448.3926655093,3291373,1.3,2,13416,1.227778E-03,462
42448.3926805556,3291386,1.1,2,13417,.00115,392
42448.392693287,3291397,1.2,2,13418,1.188889E-03,269
42448.3927071759,3291409,1.2,2,13419,1.188889E-03,341
42448.3927210648,3291421,1.1,2,13420,.00115,400
42448.3927337963,3291432,1.1,2,13421,.00115,356
42448.3927465278,3291443,1.3,2,13422,1.227778E-03,242
42448.3927615741,3291456,1.5,2,13423,1.305556E-03,319
42448.3927789352,3291471,1.3,2,13424,1.227778E-03,266
42448.3927939815,3291484,1.3,2,13425,1.227778E-03,326
42448.3928090278,3291497,1.3,2,13426,1.227778E-03,259
42448.3928240741,3291510,10.1,1,13426,3.927778E-03,695
42448.3929409722,3291611,1.6,2,13427,1.344444E-03,340
42448.3929594907,3291627,2.6,2,13428,1.733333E-03,248
42448.3929895833,3291653,7.3,1,13428,2.838889E-03,748
42448.3930740741,3291726,1.3,2,13429,1.227778E-03,199
42448.3930891204,3291739,1.3,2,13430,1.227778E-03,256
42448.3931041667,3291752,1.3,2,13431,1.227778E-03,268
42448.393119213,3291765,1.2,2,13432,1.188889E-03,254
42448.3931331019,3291777,1.2,2,13433,1.188889E-03,392
42448.3931469907,3291789,1.3,2,13434,1.227778E-03,351
42448.393162037,3291802,2.4,2,13435,1.655556E-03,520
42448.3931898148,3291826,2.7,2,13436,1.772222E-03,445
42448.3932210648,3291853,1.2,2,13437,1.188889E-03,425
42448.3932349537,3291865,15.2,1,13437,5.911111E-03,660
42448.3934108796,3292017,2.7,2,13438,1.772222E-03,174
42448.3934421296,3292044,5.7,2,13439,2.938889E-03,238
42448.3935081019,3292101,1.4,2,13440,1.266667E-03,253
42448.3935243056,3292115,1.3,2,13441,1.227778E-03,246
42448.3935393519,3292128,2.8,2,13442,1.811111E-03,339
42448.3935717593,3292156,2.8,2,13443,1.811111E-03,488
42448.3936041667,3292184,1.3,2,13444,1.227778E-03,220
42448.393619213,3292197,2.9,2,13445,.00185,401
42448.3936527778,3292226,2.8,2,13446,1.811111E-03,269
42448.3936851852,3292254,1.5,2,13447,1.305556E-03,252
42448.3937025463,3292269,5.2,2,13448,2.744444E-03,239
42448.3937627315,3292321,2.1,2,13449,1.538889E-03,196
42448.393787037,3292342,1.4,2,13450,1.266667E-03,200
42448.3938032407,3292356,3.5,2,13451,2.083333E-03,271
42448.39384375,3292391,9.2,1,13451,3.577778E-03,647
42448.3939502315,3292483,5.1,2,13452,2.705555E-03,393
42448.3940092593,3292534,1.1,2,13453,.00115,216
42448.3940219907,3292545,1.2,2,13454,1.188889E-03,366
42448.3940358796,3292557,4.3,2,13455,2.394445E-03,286
42448.3940856481,3292600,10.8,1,13455,.0042,1080
42448.3942106481,3292708,2.5,2,13456,1.694444E-03,308
42448.3942395833,3292733,1.4,2,13457,1.266667E-03,196
42448.394255787,3292747,1.7,2,13458,1.383333E-03,209
42448.394275463,3292764,4.3,2,13459,2.394445E-03,363
42448.3943252315,3292807,3.6,2,13460,2.122222E-03,117
42448.3943668982,3292843,5.2,2,13461,2.744444E-03,535
42448.3944270833,3292895,17,1,13461,6.611111E-03,651
42448.3946238426,3293065,3.3,2,13462,2.005555E-03,344
42448.394662037,3293098,5.2,2,13463,2.744444E-03,242
42448.3947222222,3293150,3.1,2,13464,1.927778E-03,219
42448.3947581019,3293181,9,1,13464,.0035,763
42448.3948622685,3293271,2.2,2,13465,1.577778E-03,142
42448.3948877315,3293293,1.3,2,13466,1.227778E-03,225
42448.3949027778,3293306,8.4,1,13466,3.266667E-03,731
42448.395,3293390,1.5,2,13467,1.305556E-03,207
42448.3950173611,3293405,2.7,2,13468,1.772222E-03,109
42448.3950486111,3293432,7.3,1,13468,2.838889E-03,466
42448.3951331019,3293505,3.5,2,13469,2.083333E-03,210
42448.3951736111,3293540,16,1,13469,6.222222E-03,1065
42448.3953587963,3293700,3.3,2,13470,2.005555E-03,363
42448.3953969907,3293733,2.4,2,13471,1.655556E-03,220
42448.3954247685,3293757,6.6,1,13471,2.566667E-03,441
42448.3955011574,3293823,1.3,2,13472,1.227778E-03,357
42448.3955162037,3293836,1.3,2,13473,1.227778E-03,329
42448.39553125,3293849,1.7,2,13474,1.383333E-03,209
42448.3955509259,3293866,77.6,1,13474,3.017778E-02,2066
42448.3964490741,3294642,4.8,2,13475,2.588889E-03,147
42448.3965046296,3294690,268.8,1,13475,.1045333,3103
42448.3996157407,3297378,3.6,2,13476,2.122222E-03,860
42448.3996574074,3297414,9.5,1,13476,3.694444E-03,711
42448.3997673611,3297509,1.5,2,13477,1.305556E-03,281
42448.3997847222,3297524,10,1,13477,3.888889E-03,403
42448.399900463,3297624,3.3,2,13478,2.005555E-03,339
42448.3999386574,3297657,8.7,1,13478,3.383333E-03,527
42448.4000393519,3297744,3.5,2,13479,2.083333E-03,264
42448.4000798611,3297779,3,2,13480,1.888889E-03,499
42448.4001145833,3297809,4.4,2,13481,2.433333E-03,393
42448.4001655093,3297853,52.9,1,13481,2.057222E-02,1932
42448.4007777778,3298382,1.5,2,13482,1.305556E-03,136
42448.4007951389,3298397,13.4,1,13482,5.211111E-03,242
42448.4009502315,3298531,1.4,2,13483,1.266667E-03,198
42448.4009664352,3298545,1.5,2,13484,1.305556E-03,307
42448.4009837963,3298560,1.5,2,13485,1.305556E-03,221
42448.4010011574,3298575,15.1,1,13485,5.872222E-03,483
42448.4011759259,3298726,1.5,2,13486,1.305556E-03,290
42448.401193287,3298741,1.4,2,13487,1.266667E-03,283
42448.4012094907,3298755,5,2,13488,2.666667E-03,273
42448.4012673611,3298805,4.5,2,13489,2.472222E-03,283
42448.4013194444,3298850,7.3,1,13489,2.838889E-03,1068
42448.4014039352,3298923,.9,2,13490,1.072222E-03,73
42448.4014143519,3298932,1.9,2,13491,1.461111E-03,146
42448.4014363426,3298951,14.2,1,13491,5.522222E-03,618
42448.4016006944,3299093,1.2,2,13492,1.188889E-03,321
42448.4016145833,3299105,1.4,2,13493,1.266667E-03,336
42448.401630787,3299119,1.2,2,13494,1.188889E-03,354
42448.4016446759,3299131,1.3,2,13495,1.227778E-03,333
42448.4016597222,3299144,1.3,2,13496,1.227778E-03,344
42448.4016747685,3299157,1.4,2,13497,1.266667E-03,364
42448.4016909722,3299171,1.1,2,13498,.00115,468
42448.4017037037,3299182,1.1,2,13499,.00115,241
42448.4017164352,3299193,1.2,2,13500,1.188889E-03,381
42448.4017303241,3299205,1.3,2,13501,1.227778E-03,333
42448.4017453704,3299218,1.3,2,13502,1.227778E-03,267
42448.4017604167,3299231,1.5,2,13503,1.305556E-03,291
42448.4017777778,3299246,2.9,2,13504,.00185,492
42448.4018113426,3299275,4.8,2,13505,2.588889E-03,187
42448.4018668982,3299323,1.6,2,13506,1.344444E-03,233
42448.4018854167,3299339,1.7,2,13507,1.383333E-03,231
42448.4019050926,3299356,1.7,2,13508,1.383333E-03,210
42448.4019247685,3299373,1.6,2,13509,1.344444E-03,150
42448.401943287,3299389,1.4,2,13510,1.266667E-03,281
42448.4019594907,3299403,1.5,2,13511,1.305556E-03,210
42448.4019768519,3299418,1.2,2,13512,1.188889E-03,168
42448.4019907407,3299430,1.1,2,13513,.00115,473
42448.4020034722,3299441,1,2,13514,1.111111E-03,528
42448.4020150463,3299451,1.1,2,13515,.00115,486
42448.4020277778,3299462,1.1,2,13516,.00115,370
42448.4020405093,3299473,1.2,2,13517,1.188889E-03,433
42448.4020543982,3299485,1.2,2,13518,1.188889E-03,354
42448.402068287,3299497,1.2,2,13519,1.188889E-03,616
42448.4020821759,3299509,1.1,2,13520,.00115,632
42448.4020949074,3299520,1.2,2,13521,1.188889E-03,599
42448.4021087963,3299532,1.3,2,13522,1.227778E-03,329
42448.4021238426,3299545,1.1,2,13523,.00115,465
42448.4021365741,3299556,1.2,2,13524,1.188889E-03,543
42448.402150463,3299568,1.2,2,13525,1.188889E-03,264
42448.4021643519,3299580,1.1,2,13526,.00115,403
42448.4021770833,3299591,1.2,2,13527,1.188889E-03,498
42448.4021909722,3299603,1.2,2,13528,1.188889E-03,487
42448.4022048611,3299615,1.3,2,13529,1.227778E-03,379
42448.4022199074,3299628,1.3,2,13530,1.227778E-03,307
42448.4022349537,3299641,1.2,2,13531,1.188889E-03,497
42448.4022488426,3299653,1.2,2,13532,1.188889E-03,252
42448.4022627315,3299665,1.1,2,13533,.00115,273
42448.402275463,3299676,1.3,2,13534,1.227778E-03,450
42448.4022905093,3299689,.9,2,13535,1.072222E-03,306
42448.4023009259,3299698,1.3,2,13536,1.227778E-03,498
42448.4023159722,3299711,1,2,13537,1.111111E-03,335
42448.4023275463,3299721,1.2,2,13538,1.188889E-03,363
42448.4023414352,3299733,1.2,2,13539,1.188889E-03,293
42448.4023553241,3299745,1.2,2,13540,1.188889E-03,516
42448.402369213,3299757,1.2,2,13541,1.188889E-03,263
42448.4023831019,3299769,1.3,2,13542,1.227778E-03,379
42448.4023981482,3299782,1.3,2,13543,1.227778E-03,399
42448.4024131944,3299795,1.1,2,13544,.00115,351
42448.4024259259,3299806,1.1,2,13545,.00115,387
42448.4024386574,3299817,1.3,2,13546,1.227778E-03,169
42448.4024537037,3299830,1.3,2,13547,1.227778E-03,332
42448.40246875,3299843,1.3,2,13548,1.227778E-03,371
42448.4024837963,3299856,1.5,2,13549,1.305556E-03,348
42448.4025011574,3299871,2.7,2,13550,1.772222E-03,588
42448.4025324074,3299898,1.4,2,13551,1.266667E-03,268
42448.4025486111,3299912,1.4,2,13552,1.266667E-03,206
42448.4025648148,3299926,1.4,2,13553,1.266667E-03,204
42448.4025810185,3299940,14.6,1,13553,5.677778E-03,563
42448.40275,3300086,.7,2,13554,9.944445E-04,128
42448.4027581019,3300093,1.2,2,13555,1.188889E-03,182
42448.4027719907,3300105,1.1,2,13556,.00115,248
42448.4027847222,3300116,9.1,1,13556,3.538889E-03,303
42448.4028900463,3300207,1.4,2,13557,1.266667E-03,286
42448.40290625,3300221,1.2,2,13558,1.188889E-03,233
42448.4029201389,3300233,9,1,13558,.0035,551
42448.4030243056,3300323,1.5,2,13559,1.305556E-03,181
42448.4030416667,3300338,1.5,2,13560,1.305556E-03,184
42448.4030590278,3300353,4.7,2,13561,.00255,338
42448.4031134259,3300400,1.7,2,13562,1.383333E-03,169
42448.4031331019,3300417,1.6,2,13563,1.344444E-03,182
42448.4031516204,3300433,1.7,2,13564,1.383333E-03,203
42448.4031712963,3300450,5.2,2,13565,2.744444E-03,438
42448.4032314815,3300502,1.9,2,13566,1.461111E-03,177
42448.4032534722,3300521,1.7,2,13567,1.383333E-03,194
42448.4032731481,3300538,1.5,2,13568,1.305556E-03,286
42448.4032905093,3300553,12.9,1,13568,5.016666E-03,450
42448.4034398148,3300682,1.5,2,13569,1.305556E-03,122
42448.4034571759,3300697,1.6,2,13570,1.344444E-03,213
42448.4034756944,3300713,2.5,2,13571,1.694444E-03,250
42448.4035046296,3300738,2.7,2,13572,1.772222E-03,137
42448.4035358796,3300765,1.5,2,13573,1.305556E-03,238
42448.4035532407,3300780,3.7,2,13574,2.161111E-03,305
42448.4035960648,3300817,121.9,1,13574,4.740556E-02,1021
42448.4050069444,3302036,2.7,2,13575,1.772222E-03,309
42448.4050381944,3302063,19.3,1,13575,7.505555E-03,354
42448.4052615741,3302256,1.3,2,13576,1.227778E-03,137
42448.4052766204,3302269,1.5,2,13577,1.305556E-03,512
42448.4052939815,3302284,1.4,2,13578,1.266667E-03,306
42448.4053101852,3302298,2.2,2,13579,1.577778E-03,329
42448.4053356482,3302320,1.5,2,13580,1.305556E-03,217
42448.4053530093,3302335,1.4,2,13581,1.266667E-03,215
42448.405369213,3302349,1.3,2,13582,1.227778E-03,348
42448.4053842593,3302362,1.4,2,13583,1.266667E-03,361
42448.405400463,3302376,1.3,2,13584,1.227778E-03,439
42448.4054155093,3302389,1.4,2,13585,1.266667E-03,385
42448.405431713,3302403,1.3,2,13586,1.227778E-03,348
42448.4054467593,3302416,2.6,2,13587,1.733333E-03,471
42448.4054768519,3302442,1.2,2,13588,1.188889E-03,336
42448.4054907407,3302454,1.1,2,13589,.00115,290
42448.4055034722,3302465,1.2,2,13590,1.188889E-03,384
42448.4055173611,3302477,1.1,2,13591,.00115,363
42448.4055300926,3302488,1.2,2,13592,1.188889E-03,490
42448.4055439815,3302500,.9,2,13593,1.072222E-03,386
42448.4055543982,3302509,.9,2,13594,1.072222E-03,490
42448.4055648148,3302518,1.1,2,13595,.00115,636
42448.4055775463,3302529,1.2,2,13596,1.188889E-03,636
42448.4055914352,3302541,1,2,13597,1.111111E-03,404
42448.4056030093,3302551,1.2,2,13598,1.188889E-03,447
42448.4056168981,3302563,1.2,2,13599,1.188889E-03,376
42448.405630787,3302575,1.1,2,13600,.00115,471
42448.4056435185,3302586,1.3,2,13601,1.227778E-03,489
42448.4056585648,3302599,1.3,2,13602,1.227778E-03,567
42448.4056736111,3302612,1.2,2,13603,1.188889E-03,291
42448.4056875,3302624,1.4,2,13604,1.266667E-03,382
42448.4057037037,3302638,1.2,2,13605,1.188889E-03,441
42448.4057175926,3302650,1.2,2,13606,1.188889E-03,431
42448.4057314815,3302662,1.3,2,13607,1.227778E-03,345
42448.4057465278,3302675,1.2,2,13608,1.188889E-03,319
42448.4057604167,3302687,1.2,2,13609,1.188889E-03,436
42448.4057743056,3302699,1.4,2,13610,1.266667E-03,343
42448.4057905093,3302713,1.4,2,13611,1.266667E-03,321
42448.405806713,3302727,1.3,2,13612,1.227778E-03,430
42448.4058217593,3302740,1.2,2,13613,1.188889E-03,264
42448.4058356481,3302752,1.2,2,13614,1.188889E-03,472
42448.405849537,3302764,1.1,2,13615,.00115,305
42448.4058622685,3302775,1.3,2,13616,1.227778E-03,370
42448.4058773148,3302788,1.5,2,13617,1.305556E-03,615
42448.4058946759,3302803,.9,2,13618,1.072222E-03,393
42448.4059050926,3302812,1.2,2,13619,1.188889E-03,404
42448.4059189815,3302824,1.3,2,13620,1.227778E-03,593
42448.4059340278,3302837,1.2,2,13621,1.188889E-03,274
42448.4059479167,3302849,1.2,2,13622,1.188889E-03,454
42448.4059618056,3302861,1.3,2,13623,1.227778E-03,474
42448.4059768519,3302874,1.1,2,13624,.00115,407
42448.4059895833,3302885,1.2,2,13625,1.188889E-03,501
42448.4060034722,3302897,1.2,2,13626,1.188889E-03,252
42448.4060173611,3302909,1.1,2,13627,.00115,333
42448.4060300926,3302920,1,2,13628,1.111111E-03,640
42448.4060416667,3302930,.9,2,13629,1.072222E-03,375
42448.4060520833,3302939,.9,2,13630,1.072222E-03,535
42448.4060625,3302948,.7,2,13631,9.944445E-04,392
42448.4060706019,3302955,.9,2,13632,1.072222E-03,590
42448.4060810185,3302964,1,2,13633,1.111111E-03,399
42448.4060925926,3302974,1.1,2,13634,.00115,436
42448.4061053241,3302985,1.1,2,13635,.00115,558
42448.4061180556,3302996,1.1,2,13636,.00115,379
42448.406130787,3303007,1.4,2,13637,1.266667E-03,575
42448.4061469907,3303021,1,2,13638,1.111111E-03,255
42448.4061585648,3303031,1.2,2,13639,1.188889E-03,407
42448.4061724537,3303043,1.2,2,13640,1.188889E-03,258
42448.4061863426,3303055,1.3,2,13641,1.227778E-03,541
42448.4062013889,3303068,1.3,2,13642,1.227778E-03,428
42448.4062164352,3303081,1.2,2,13643,1.188889E-03,298
42448.4062303241,3303093,1.2,2,13644,1.188889E-03,325
42448.406244213,3303105,1.1,2,13645,.00115,611
42448.4062569444,3303116,1.1,2,13646,.00115,320
42448.4062696759,3303127,1.2,2,13647,1.188889E-03,426
42448.4062835648,3303139,1.4,2,13648,1.266667E-03,507
42448.4062997685,3303153,1.1,2,13649,.00115,257
42448.4063125,3303164,1.6,2,13650,1.344444E-03,480
42448.4063310185,3303180,1,2,13651,1.111111E-03,365
42448.4063425926,3303190,1.2,2,13652,1.188889E-03,503
42448.4063564815,3303202,1.2,2,13653,1.188889E-03,348
42448.4063703704,3303214,1.2,2,13654,1.188889E-03,351
42448.4063842593,3303226,1.3,2,13655,1.227778E-03,479
42448.4063993056,3303239,1.6,2,13656,1.344444E-03,339
42448.4064178241,3303255,1.4,2,13657,1.266667E-03,179
42448.4064340278,3303269,1.3,2,13658,1.227778E-03,255
42448.4064490741,3303282,1.4,2,13659,1.266667E-03,303
42448.4064652778,3303296,3.8,2,13660,.0022,602
42448.4065092593,3303334,1.3,2,13661,1.227778E-03,323
42448.4065243056,3303347,1.1,2,13662,.00115,332
42448.406537037,3303358,1.2,2,13663,1.188889E-03,532
42448.4065509259,3303370,1.4,2,13664,1.266667E-03,497
42448.4065671296,3303384,.9,2,13665,1.072222E-03,291
42448.4065775463,3303393,1.2,2,13666,1.188889E-03,522
42448.4065914352,3303405,1.2,2,13667,1.188889E-03,564
42448.4066053241,3303417,1.1,2,13668,.00115,315
42448.4066180556,3303428,1.2,2,13669,1.188889E-03,497
42448.4066319444,3303440,1.6,2,13670,1.344444E-03,599
42448.406650463,3303456,1.1,2,13671,.00115,280
42448.4066631944,3303467,1.3,2,13672,1.227778E-03,325
42448.4066782407,3303480,1.3,2,13673,1.227778E-03,316
42448.406693287,3303493,1.2,2,13674,1.188889E-03,259
42448.4067071759,3303505,1.3,2,13675,1.227778E-03,425
42448.4067222222,3303518,1.3,2,13676,1.227778E-03,460
42448.4067372685,3303531,1.3,2,13677,1.227778E-03,439
42448.4067523148,3303544,1.5,2,13678,1.305556E-03,365
42448.4067696759,3303559,1.5,2,13679,1.305556E-03,408
42448.406787037,3303574,1.6,2,13680,1.344444E-03,647
42448.4068055556,3303590,1.4,2,13681,1.266667E-03,499
42448.4068217593,3303604,1.4,2,13682,1.266667E-03,430
42448.406837963,3303618,1.5,2,13683,1.305556E-03,435
42448.4068553241,3303633,1.5,2,13684,1.305556E-03,483
42448.4068726852,3303648,1.4,2,13685,1.266667E-03,479
42448.4068888889,3303662,3.1,2,13686,1.927778E-03,614
42448.4069247685,3303693,1.4,2,13687,1.266667E-03,413
42448.4069409722,3303707,1.3,2,13688,1.227778E-03,521
42448.4069560185,3303720,1.4,2,13689,1.266667E-03,425
42448.4069722222,3303734,1.5,2,13690,1.305556E-03,479
42448.4069895833,3303749,1.4,2,13691,1.266667E-03,455
42448.407005787,3303763,1.6,2,13692,1.344444E-03,635
42448.4070243056,3303779,1.5,2,13693,1.305556E-03,439
42448.4070416667,3303794,3.1,2,13694,1.927778E-03,667
42448.4070775463,3303825,1.2,2,13695,1.188889E-03,599
42448.4070914352,3303837,1.3,2,13696,1.227778E-03,662
42448.4071064815,3303850,1.3,2,13697,1.227778E-03,555
42448.4071215278,3303863,1.4,2,13698,1.266667E-03,361
42448.4071377315,3303877,1.5,2,13699,1.305556E-03,559
